Key,koreana
perkJavelinMaster1,"창과 투창에 [decea3]5%[-] 추가 데미지와 [decea3]5%[-] 많은 힘을 실어 멀리 던짐."
perkJavelinMaster2,"창과 투창에 [decea3]10%[-] 추가 데미지와 [decea3]10%[-] 많은 힘을 실어 멀리 던짐."
perkJavelinMaster3,"창과 투창에 [decea3]15%[-] 추가 데미지와 [decea3]15%[-] 많은 힘을 실어 멀리 던짐."
perkJavelinMaster4,"창과 투창에 [decea3]20%[-] 추가 데미지와 [decea3]20%[-] 많은 힘을 실어 멀리 던짐."
perkJavelinMaster5,"창과 투창에 [decea3]25%[-] 추가 데미지와 [decea3]25%[-] 많은 힘을 실어 멀리 던짐."
perkLockPicking1,"자물쇠 따기 기술 [decea3]+25[-] 증가.\n머리핀과 자물쇠 따개가 [decea3]20%[-]의 추가 내구도를 가짐."
perkLockPicking2,"자물쇠 따기 기술 [decea3]+50[-] 증가.\n머리핀과 자물쇠 따개가 [decea3]40%[-]의 추가 내구도를 가짐."
perkLockPicking3,"자물쇠 따기 기술 [decea3]+75[-] 증가.\n머리핀과 자물쇠 따개가 [decea3]60%[-]의 추가 내구도를 가짐."
perkLockPicking4,"자물쇠 따기 기술 [decea3]+100[-] 증가.\n머리핀과 자물쇠 따개가 [decea3]80%[-]의 추가 내구도를 가짐."
perkTheHuntsman1,"동물의 사체에서 날붙이 도구나 무기로 [decea3]10%[-] 더 많은 자원을 획득할 수 있습니다."
perkTheHuntsman2,"동물의 사체에서 날붙이 도구나 무기로 [decea3]20%[-] 더 많은 자원을 획득할 수 있습니다."
perkTheHuntsman3,"동물의 사체에서 날붙이 도구나 무기로 [decea3]30%[-] 더 많은 자원을 획득할 수 있습니다."
perkTheHuntsman4,"동물의 사체에서 날붙이 도구나 무기로 [decea3]40%[-] 더 많은 자원을 획득할 수 있습니다."
perkTheHuntsman5,"동물의 사체에서 날붙이 도구나 무기로 [decea3]50%[-] 더 많은 자원을 획득할 수 있습니다."
attActionSkillsDesc,"액션 스킬은 다양한 행동을 할 때 자동으로 레벨이 올라갑니다.\n\n여러 행동들은 각각 다른 액션 스킬의 레벨을 올릴 것입니다. 예를 들어 특정 무기를 사용하거나, 신체 활동을 수행하는 경우가 그런 것입니다.\n\n액션 스킬 중 하나를 선택하여 액션 스킬의 현재 진행 상태를 확인할 수 있습니다."
actionPerkDesc,"[decea3]액션 스킬[-]: 특정 행동을 하거나 스킬과 관련된 특수한 책을 읽을 때 레벨이 올라갑니다.\n\n"
actionPerkSniperRifles,"저격용 소총"
actionPerkSniperRifles1,"데미지, 조준 속도, 사지 절단 확률 [decea3]+5%[-]\n헤드샷 데미지 [decea3]+10%[-]\n재장전 속도 [decea3]+2%[-]\n[decea3]7.92mm 할로우 포인트 탄약 제작 해금[-]"
actionPerkSniperRifles2,"데미지, 조준 속도, 사지 절단 확률 [decea3]+10%[-]\n헤드샷 데미지 [decea3]+20%[-]\n재장전 속도 [decea3]+4%[-]\n[decea3]7.92mm 방어구 관통 탄약 제작 해금[-]"
actionPerkSniperRifles3,"데미지, 조준 속도, 사지 절단 확률 [decea3]+15%[-]\n헤드샷 데미지 [decea3]+30%[-]\n재장전 속도 [decea3]+6%[-]"
actionPerkSniperRifles4,"데미지, 조준 속도, 사지 절단 확률 [decea3]+20%[-]\n헤드샷 데미지 [decea3]+40%[-]\n재장전 속도 [decea3]+8%[-]"
actionPerkSniperRifles5,"데미지, 조준 속도, 사지 절단 확률 [decea3]+25%[-]\n헤드샷 데미지 [decea3]+50%[-]\n재장전 속도 [decea3]+10%[-]"
actionPerkArchery,"활과 석궁"
actionPerkArchery1,"데미지, 조준 속도, 사지 절단 확률 [decea3]+5%[-]\n헤드샷 데미지 [decea3]+10%[-]\n재장전, 시위 당기는 속도 [decea3]+5%[-]"
actionPerkArchery2,"데미지, 조준 속도, 사지 절단 확률 [decea3]+10%[-]\n헤드샷 데미지 [decea3]+20%[-]\n재장전, 시위 당기는 속도 [decea3]+10%[-]"
actionPerkArchery3,"데미지, 조준 속도, 사지 절단 확률 [decea3]+15%[-]\n헤드샷 데미지 [decea3]+30%[-]\n재장전, 시위 당기는 속도 [decea3]+15%[-]"
actionPerkArchery4,"데미지, 조준 속도, 사지 절단 확률 [decea3]+20%[-]\n헤드샷 데미지 [decea3]+40%[-]\n재장전, 시위 당기는 속도 [decea3]+20%[-]"
actionPerkArchery5,"데미지, 조준 속도, 사지 절단 확률 [decea3]+25%[-]\n헤드샷 데미지 [decea3]+50%[-]\n재장전, 시위 당기는 속도 [decea3]+25%[-]"
actionPerkSpears,"창"
actionPerkSpears1,"데미지, 사지 절단 확률 [decea3]+5%[-]\n던지는 힘 [decea3]+5%[-]\n헤드샷 데미지 [decea3]+10%[-]"
actionPerkSpears2,"데미지, 사지 절단 확률 [decea3]+10%[-]\n던지는 힘 [decea3]+10%[-]\n헤드샷 데미지 [decea3]+20%[-]"
actionPerkSpears3,"데미지, 사지 절단 확률 [decea3]+15%[-]\n던지는 힘 [decea3]+15%[-]\n헤드샷 데미지 [decea3]+30%[-]"
actionPerkSpears4,"데미지, 사지 절단 확률 [decea3]+20%[-]\n던지는 힘 [decea3]+20%[-]\n헤드샷 데미지 [decea3]+40%[-]"
actionPerkSpears5,"데미지, 사지 절단 확률 [decea3]+25%[-]\n던지는 힘 [decea3]+25%[-]\n헤드샷 데미지 [decea3]+50%[-]"
actionPerkLockPicking,"자물쇠 따기"
actionPerkLockpickingDesc,"자물쇠를 따는 실력이 좋아져서 자물쇠를 따는 속도가 [decea3]50%[-] 증가합니다. 자물쇠를 따서 이 스킬을 강화시킵니다."
actionPerkLockPicking1,"자물쇠 따는 기술 [decea3]+20[-] 증가.\n자물쇠 따개와 머리핀의 내구도 [decea3]20%[-] 향상"
actionPerkLockPicking2,"자물쇠 따는 기술 [decea3]+40[-] 증가.\n자물쇠 따개와 머리핀의 내구도 [decea3]40%[-] 향상"
actionPerkLockPicking3,"자물쇠 따는 기술 [decea3]+60[-] 증가.\n자물쇠 따개와 머리핀의 내구도 [decea3]60%[-] 향상"
actionPerkLockPicking4,"자물쇠 따는 기술 [decea3]+80[-] 증가.\n자물쇠 따개와 머리핀의 내구도 [decea3]80%[-] 향상"
actionPerkLockPicking5,"자물쇠 따는 기술 [decea3]+100[-] 증가.\n자물쇠 따개와 머리핀의 내구도 [decea3]100%[-] 향상"
actionPerkLooting,"아이템 획득"
actionPerkLooting1,"전리품 탐색 시간 [decea3]-10%[-]\n전리품 스테이지 [decea3]+5%[-] 증가"
actionPerkLooting2,"전리품 탐색 시간 [decea3]-20%[-]\n전리품 스테이지 [decea3]+10%[-] 증가"
actionPerkLooting3,"전리품 탐색 시간 [decea3]-30%[-]\n전리품 스테이지 [decea3]+15%[-] 증가"
actionPerkLooting4,"전리품 탐색 시간 [decea3]-40%[-]\n전리품 스테이지 [decea3]+20%[-] 증가"
actionPerkLooting5,"전리품 탐색 시간 [decea3]-50%[-]\n전리품 스테이지 [decea3]+25%[-] 증가"
actionPerkButcher,"동물 수확"
actionPerkButcher1,"동물 사체에서 얻는 자원 [decea3]+10%[-]"
actionPerkButcher2,"동물 사체에서 얻는 자원 [decea3]+20%[-]"
actionPerkButcher3,"동물 사체에서 얻는 자원 [decea3]+30%[-]"
actionPerkButcher4,"동물 사체에서 얻는 자원 [decea3]+40%[-]"
actionPerkButcher5,"동물 사체에서 얻는 자원 [decea3]+50%[-]"
attStrengthName,"근력"
attStrengthDesc,"[decea3]근력[-] 스킬을 빨리 배울 수 있게 해주고, 다음 무기에 추가 헤드샷 데미지와 사지 절단 확률을 부여합니다.\n[decea3]기관총[-], [decea3]곤봉[-], [decea3]슬레지 해머[-]"
attStrengthDesc01,"스킬 경험치 [decea3]+10%[-]\n헤드샷 데미지 [decea3]+5%[-]\n사지 절단 확률 [decea3]+2.5%[-]"
attStrengthDesc02,"스킬 경험치 [decea3]+20%[-]\n헤드샷 데미지 [decea3]+10%[-]\n사지 절단 확률 [decea3]+5%[-]"
attStrengthDesc03,"스킬 경험치 [decea3]+30%[-]\n헤드샷 데미지 [decea3]+15%[-]\n사지 절단 확률 [decea3]+7.5%[-]"
attStrengthDesc04,"스킬 경험치 [decea3]+40%[-]\n헤드샷 데미지 [decea3]+20%[-]\n사지 절단 확률 [decea3]+10%[-]"
attStrengthDesc05,"스킬 경험치 [decea3]+50%[-]\n헤드샷 데미지 [decea3]+25%[-]\n사지 절단 확률 [decea3]+12.5%[-]"
attStrengthDesc06,"스킬 경험치 [decea3]+60%[-]\n헤드샷 데미지 [decea3]+30%[-]\n사지 절단 확률 [decea3]+15%[-]"
attStrengthDesc07,"스킬 경험치 [decea3]+70%[-]\n헤드샷 데미지 [decea3]+35%[-]\n사지 절단 확률 [decea3]+17.5%[-]"
attStrengthDesc08,"스킬 경험치 [decea3]+80%[-]\n헤드샷 데미지 [decea3]+40%[-]\n사지 절단 확률 [decea3]+20%[-]"
attStrengthDesc09,"스킬 경험치 [decea3]+90%[-]\n헤드샷 데미지 [decea3]+45%[-]\n사지 절단 확률 [decea3]+22.5%[-]"
attStrengthDesc10,"스킬 경험치 [decea3]+100%[-]\n헤드샷 데미지 [decea3]+50%[-]\n사지 절단 확률 [decea3]+25%[-]"
skillStrengthGeneralName,"근력"
skillStrengthConstructionName,"채굴"
perkMachineGunner1,"기관총이 [decea3]5%[-]의 추가 데미지, 발사 속도, 빠른 재장전 속도를 가짐."
perkMachineGunner2,"기관총이 [decea3]10%[-]의 추가 데미지, 발사 속도, 빠른 재장전 속도를 가짐."
perkMachineGunner3,"기관총이 [decea3]15%[-]의 추가 데미지, 발사 속도, 빠른 재장전 속도를 가짐.\n\n[decea3]특공대원의 아드레날린:[-]\n  적 명중 시 [decea3]+2[-]의 스태미너를 획득함."
perkMachineGunner4,"기관총이 [decea3]20%[-]의 추가 데미지, 발사 속도, 빠른 재장전 속도를 가짐.\n\n[decea3]특공대원의 아드레날린:[-]\n  적 명중 시 [decea3]+4[-]의 스태미너를 획득함."
perkMachineGunner5,"기관총이 [decea3]25%[-]의 추가 데미지, 발사 속도, 빠른 재장전 속도를 가짐.\n\n[decea3]특공대원의 아드레날린:[-]\n  적 명중 시 [decea3]+6[-]의 스태미너를 획득함."
perkPummelPete1,"곤봉이 [decea3]5%[-]의 추가 데미지, 기절한 적에게는 [decea3]10%[-] 추가 데미지를 가지며 강타가 [decea3]10%[-]의 확률로 적을 뒤로 밀침."
perkPummelPete2,"곤봉이 [decea3]10%[-]의 추가 데미지, 기절한 적에게는 [decea3]20%[-] 추가 데미지를 가지며 강타가 [decea3]20%[-]의 확률로 적을 뒤로 밀침."
perkPummelPete3,"곤봉이 [decea3]15%[-]의 추가 데미지, 기절한 적에게는 [decea3]30%[-] 추가 데미지를 가지며 강타가 [decea3]30%[-]의 확률로 적을 뒤로 밀침. 매 [decea3]5[-]번째 공격마다 100%의 추가 데미지를 줌."
perkPummelPete4,"곤봉이 [decea3]20%[-]의 추가 데미지, 기절한 적에게는 [decea3]40%[-] 추가 데미지를 가지며 강타가 [decea3]40%[-]의 확률로 적을 뒤로 밀침. 매 [decea3]4[-]번째 공격마다 100%의 추가 데미지를 줌."
perkPummelPete5,"곤봉이 [decea3]25%[-]의 추가 데미지, 기절한 적에게는 [decea3]50%[-] 추가 데미지를 가지며 강타가 [decea3]50%[-]의 확률로 적을 뒤로 밀침. 매 [decea3]3[-]번째 공격마다 100%의 추가 데미지를 줌."
perkSkullCrusher1,"슬레지 해머가 [decea3]5%[-]의 추가 데미지를 가지며 강타가 [decea3]10%[-]확률로 적을 넘어뜨림."
perkSkullCrusher2,"슬레지 해머가 [decea3]10%[-]의 추가 데미지를 가지며 강타가 [decea3]20%[-]확률로 적을 넘어뜨림."
perkSkullCrusher3,"슬레지 해머가 [decea3]15%[-]의 추가 데미지를 가지며 강타가 [decea3]30%[-]확률로 적을 넘어뜨리고 [decea3]10%[-]의 확률로 근처의 적까지 같이 넘어뜨림."
perkSkullCrusher4,"슬레지 해머가 [decea3]20%[-]의 추가 데미지를 가지며 강타가 [decea3]40%[-]확률로 적을 넘어뜨림고 [decea3]20%[-]의 확률로 근처의 적까지 같이 넘어뜨림."
perkSkullCrusher5,"슬레지 해머가 [decea3]25%[-]의 추가 데미지를 가지며 강타가 [decea3]50%[-]확률로 적을 넘어뜨림고 [decea3]30%[-]의 확률로 근처의 적까지 같이 넘어뜨림."
perkMiner69r1,"도끼, 곡괭이, 전기톱, 나사송곳과 다른 채광 도구가 [decea3]10%[-]의 추가 데미지를 가짐."
perkMiner69r2,"도끼, 곡괭이, 전기톱, 나사송곳과 다른 채광 도구가 [decea3]20%[-]의 추가 데미지를 가짐."
perkMiner69r3,"도끼, 곡괭이, 전기톱, 나사송곳과 다른 채광 도구가 [decea3]30%[-]의 추가 데미지를 가짐."
perkMiner69r4,"도끼, 곡괭이, 전기톱, 나사송곳과 다른 채광 도구가 [decea3]40%[-]의 추가 데미지를 가짐."
perkMiner69r5,"도끼, 곡괭이, 전기톱, 나사송곳과 다른 채광 도구가 [decea3]50%[-]의 추가 데미지를 가짐."
perkMotherLode1,"도끼, 곡괭이, 전기톱, 나사송곳과 다른 채광 도구로 광석, 돌, 지형 블록과 나무에서 [decea3]10%[-] 더 많은 자원을 획득함."
perkMotherLode2,"도끼, 곡괭이, 전기톱, 나사송곳과 다른 채광 도구로 광석, 돌, 지형 블록과 나무에서 [decea3]20%[-] 더 많은 자원을 획득함."
perkMotherLode3,"도끼, 곡괭이, 전기톱, 나사송곳과 다른 채광 도구로 광석, 돌, 지형 블록과 나무에서 [decea3]30%[-] 더 많은 자원을 획득함."
perkMotherLode4,"도끼, 곡괭이, 전기톱, 나사송곳과 다른 채광 도구로 광석, 돌, 지형 블록과 나무에서 [decea3]40%[-] 더 많은 자원을 획득함."
perkMotherLode5,"도끼, 곡괭이, 전기톱, 나사송곳과 다른 채광 도구로 광석, 돌, 지형 블록과 나무에서 [decea3]50%[-] 더 많은 자원을 획득함."
perkPackMule1,"배낭의 최대 무게를 [decea3]20[-]만큼 늘려 줌."
perkPackMule2,"배낭의 최대 무게를 [decea3]40[-]만큼 늘려 줌."
perkPackMule3,"배낭의 최대 무게를 [decea3]60[-]만큼 늘려 줌."
perkPackMule4,"배낭의 최대 무게를 [decea3]80[-]만큼 늘려 줌."
perkPackMule5,"배낭의 최대 무게를 [decea3]100[-]만큼 늘려 줌."
actionPerkStrength,"역도"
actionPerkStrength1,"배낭 최대 무게를 [decea3]20[-]만큼 늘려줍니다."
actionPerkStrength2,"배낭 최대 무게를 [decea3]40[-]만큼 늘려줍니다."
actionPerkStrength3,"배낭 최대 무게를 [decea3]60[-]만큼 늘려줍니다."
actionPerkStrength4,"배낭 최대 무게를 [decea3]80[-]만큼 늘려줍니다."
actionPerkStrength5,"배낭 최대 무게를 [decea3]100[-]만큼 늘려줍니다."
actionPerkAssaultRifles,"기관총"
actionPerkAssaultRifles1,"데미지, 조준 속도, 사지 절단 확률 [decea3]+5%[-]\n헤드샷 데미지 [decea3]+10%[-]\n재장전 속도 [decea3]+2%[-]\n[decea3]5.56mm 할로우 포인트 탄약 제작 해금[-]"
actionPerkAssaultRifles2,"데미지, 조준 속도, 사지 절단 확률 [decea3]+10%[-]\n헤드샷 데미지 [decea3]+20%[-]\n재장전 속도 [decea3]+4%[-]\n[decea3]5.56mm 방어구 관통 탄약 제작 해금[-]"
actionPerkAssaultRifles3,"데미지, 조준 속도, 사지 절단 확률 [decea3]+15%[-]\n헤드샷 데미지 [decea3]+30%[-]\n재장전 속도 [decea3]+6%[-]"
actionPerkAssaultRifles4,"데미지, 조준 속도, 사지 절단 확률 [decea3]+20%[-]\n헤드샷 데미지 [decea3]+40%[-]\n재장전 속도 [decea3]+8%[-]"
actionPerkAssaultRifles5,"데미지, 조준 속도, 사지 절단 확률 [decea3]+25%[-]\n헤드샷 데미지 [decea3]+50%[-]\n재장전 속도 [decea3]+10%[-]"
actionPerkClubs,"곤봉"
actionPerkClubs1,"데미지, 사지 절단 확률 [decea3]+5%[-]\n헤드샷 데미지 [decea3]+10%[-]\n기절한 대상은 [decea3]+10%[-] 추가 데미지"
actionPerkClubs2,"데미지, 사지 절단 확률 [decea3]+10%[-]\n헤드샷 데미지 [decea3]+20%[-]\n기절한 대상은 [decea3]+20%[-] 추가 데미지"
actionPerkClubs3,"데미지, 사지 절단 확률 [decea3]+15%[-]\n헤드샷 데미지 [decea3]+30%[-]\n기절한 대상은 [decea3]+30%[-] 추가 데미지"
actionPerkClubs4,"데미지, 사지 절단 확률 [decea3]+20%[-]\n헤드샷 데미지 [decea3]+40%[-]\n기절한 대상은 [decea3]+40%[-] 추가 데미지"
actionPerkClubs5,"데미지, 사지 절단 확률 [decea3]+25%[-]\n헤드샷 데미지 [decea3]+50%[-]\n기절한 대상은 [decea3]+50%[-] 추가 데미지"
actionPerkSledgehammers,"슬레지 해머"
actionPerkSledgehammers1,"데미지, 사지 절단 확률 [decea3]+5%[-]\n추가 헤드샷 데미지 [decea3]+10%[-]\n"
actionPerkSledgehammers2,"데미지, 사지 절단 확률 [decea3]+10%[-]\n추가 헤드샷 데미지 [decea3]+20%[-]\n"
actionPerkSledgehammers3,"데미지, 사지 절단 확률 [decea3]+15%[-]\n추가 헤드샷 데미지 [decea3]+30%[-]\n"
actionPerkSledgehammers4,"데미지, 사지 절단 확률 [decea3]+20%[-]\n추가 헤드샷 데미지 [decea3]+40%[-]\n"
actionPerkSledgehammers5,"데미지, 사지 절단 확률 [decea3]+25%[-]\n추가 헤드샷 데미지 [decea3]+50%[-]\n"
actionPerkAxes,"벌목 도구"
actionPerkAxes1,"데미지 [decea3]+10%[-]\n수확 효율 [decea3]+10%[-]"
actionPerkAxes2,"데미지 [decea3]+20%[-]\n수확 효율 [decea3]+20%[-]"
actionPerkAxes3,"데미지 [decea3]+30%[-]\n수확 효율 [decea3]+30%[-]"
actionPerkAxes4,"데미지 [decea3]+40%[-]\n수확 효율 [decea3]+40%[-]"
actionPerkAxes5,"데미지 [decea3]+50%[-]\n수확 효율 [decea3]+50%[-]"
actionPerkShovels,"발굴 도구"
actionPerkShovels1,"데미지 [decea3]+10%[-]\n수확 효율 [decea3]+10%[-]"
actionPerkShovels2,"데미지 [decea3]+20%[-]\n수확 효율 [decea3]+20%[-]"
actionPerkShovels3,"데미지 [decea3]+30%[-]\n수확 효율 [decea3]+30%[-]"
actionPerkShovels4,"데미지 [decea3]+40%[-]\n수확 효율 [decea3]+40%[-]"
actionPerkShovels5,"데미지 [decea3]+50%[-]\n수확 효율 [decea3]+50%[-]"
actionPerkMining,"채광 도구"
actionPerkMiningDesc,"송곳이나 곡괭이 같은 채광 도구의 사용이 더 숙련됩니다. 채광 도구를 사용하여 이 스킬을 강화시킵니다."
actionPerkMiningEffect,"블록 데미지 [decea3]+0.5%[-] 증가, 공격 속도 [decea3]+0.2%[-] 증가, 스태미너 소모 [decea3]-0.2%[-] 감소."
actionPerkMining1,"데미지 [decea3]+10%[-]\n수확 효율 [decea3]+10%[-]"
actionPerkMining2,"데미지 [decea3]+20%[-]\n수확 효율 [decea3]+20%[-]"
actionPerkMining3,"데미지 [decea3]+30%[-]\n수확 효율 [decea3]+30%[-]"
actionPerkMining4,"데미지 [decea3]+40%[-]\n수확 효율 [decea3]+40%[-]"
actionPerkMining5,"데미지 [decea3]+50%[-]\n수확 효율 [decea3]+50%[-]"
attFortitudeName,"인내"
attFortitudeDesc,"[decea3]인내[-] 스킬을 빨리 배울 수 있게 해주고, 다음 무기에 추가 헤드샷 데미지와 사지 절단 확률을 부여합니다.\n[decea3]샷건[-], [decea3]비무장 전투[-], [decea3]주먹 무기[-]"
attFortitudeDesc01,"스킬 경험치 [decea3]+10%[-]\n헤드샷 데미지 [decea3]+5%[-]\n사지 절단 확률 [decea3]+2.5%[-]"
attFortitudeDesc02,"스킬 경험치 [decea3]+20%[-]\n헤드샷 데미지 [decea3]+10%[-]\n사지 절단 확률 [decea3]+5%[-]"
attFortitudeDesc03,"스킬 경험치 [decea3]+30%[-]\n헤드샷 데미지 [decea3]+15%[-]\n사지 절단 확률 [decea3]+7.5%[-]"
